num_player,num_level_players,total_player_hp,avg_player_ac,total_player_atk,num_enemy,total_enemy_hp,avg_enemy_ac,total_enemy_atk,player_victory
7,8,425,18.0,84,5,0.0,15.2,36,1
6,15,708,21.0,114,7,0.0,12.285714285714286,44,1
5,15,593,21.0,95,7,0.0,16.571428571428573,36,1
4,12,233,20.0,64,7,0.0,14.714285714285714,51,1
7,13,768,20.0,119,4,0.0,16.25,23,1
4,1,0,14.0,20,6,423.5,17.333333333333332,51,0
7,14,578,21.0,126,7,0.0,15.714285714285714,42,1
5,6,279,17.0,50,2,0.0,14.5,12,1
6,11,135,19.0,90,8,0.0,15.625,46,1
6,16,809,22.0,120,2,0.0,16.5,8,1
8,3,0,15.0,56,8,352.5,14.5,48,0
6,9,412,18.0,78,3,0.0,15.666666666666666,24,1
4,5,0,16.0,36,9,454.5,12.555555555555555,54,0
5,6,73,17.0,50,5,0.0,15.2,32,1
5,11,416,19.0,75,4,0.0,16.75,27,1
3,3,0,15.0,21,5,396.5,16.4,31,0
3,8,0,18.0,36,8,383.0,15.25,53,0
8,15,1040,21.0,152,2,0.0,18.5,12,1
8,13,829,20.0,136,4,0.0,15.25,22,1
8,1,0,14.0,40,7,497.5,16.714285714285715,39,0
4,3,0,15.0,28,3,161.0,15.333333333333334,16,0
5,7,0,17.0,55,6,123.0,15.166666666666666,40,0
5,4,0,16.0,40,10,445.0,13.6,67,0
3,12,318,20.0,48,1,0.0,12.0,4,1
8,12,781,20.0,128,8,0.0,14.875,57,1
5,4,0,16.0,40,8,260.0,16.5,41,0
5,6,0,17.0,50,10,683.0,15.1,59,0
7,7,0,17.0,77,10,136.0,12.5,64,0
3,16,352,22.0,60,4,0.0,15.5,33,1
6,4,218,16.0,48,1,0.0,19.0,6,1
7,4,178,16.0,56,5,0.0,14.0,30,1
5,13,258,20.0,85,10,0.0,14.2,76,1
5,15,447,21.0,95,9,0.0,16.11111111111111,57,1
5,2,0,15.0,30,4,253.0,16.75,32,0
3,13,0,20.0,51,9,162.0,12.88888888888889,66,0
6,7,47,17.0,66,7,0.0,15.0,48,1
6,4,208,16.0,48,3,0.0,16.666666666666668,16,1
7,4,0,16.0,56,10,629.0,14.7,61,0
5,16,333,22.0,100,10,0.0,15.9,66,1
8,4,0,16.0,64,10,564.0,14.3,66,0
6,13,644,20.0,102,2,0.0,17.0,18,1
5,13,355,20.0,85,9,0.0,13.777777777777779,60,1
6,13,684,20.0,102,3,0.0,15.0,12,1
8,6,0,17.0,80,9,366.0,16.0,58,0
6,1,0,14.0,30,4,208.5,15.25,15,0
4,9,164,18.0,52,7,0.0,16.857142857142858,43,1
3,13,342,20.0,51,2,0.0,14.5,6,1
7,3,0,15.0,49,6,304.5,15.0,39,0
4,3,0,15.0,28,10,769.5,16.9,71,0
5,7,0,17.0,55,10,621.5,12.8,69,0
8,7,0,17.0,88,10,347.0,15.8,55,0
5,9,342,18.0,65,5,0.0,15.2,35,1
3,11,0,19.0,45,9,466.5,16.444444444444443,65,0
6,7,351,17.0,66,3,0.0,14.333333333333334,21,1
6,14,655,21.0,108,6,0.0,16.166666666666668,43,1
5,1,0,14.0,25,4,302.5,17.0,34,0
3,14,50,21.0,54,7,0.0,15.857142857142858,40,1
3,9,97,18.0,39,4,0.0,14.0,25,1
3,13,278,20.0,51,2,0.0,17.5,15,1
4,11,113,19.0,60,8,0.0,15.125,52,1
3,5,0,16.0,27,6,360.5,14.666666666666666,37,0
6,3,107,15.0,42,4,0.0,15.0,30,1
4,11,0,19.0,60,9,288.5,14.88888888888889,66,0
4,7,0,17.0,44,6,267.0,14.166666666666666,39,0
6,14,535,21.0,108,8,0.0,16.0,49,1
8,2,0,15.0,48,7,395.0,15.571428571428571,32,0
6,9,454,18.0,78,3,0.0,16.666666666666668,21,1
5,10,450,19.0,70,1,0.0,18.0,8,1
3,6,0,17.0,30,10,506.0,17.2,64,0
7,6,0,17.0,70,7,248.0,15.428571428571429,48,0
4,12,170,20.0,64,9,0.0,14.11111111111111,50,1
3,8,0,18.0,36,8,273.0,14.5,54,0
7,14,735,21.0,126,7,0.0,15.0,49,1
3,3,0,15.0,21,5,328.0,16.2,31,0
5,10,345,19.0,70,3,0.0,15.0,19,1
5,12,444,20.0,80,4,0.0,15.5,29,1
4,1,0,14.0,20,10,534.0,16.2,61,0
4,10,202,19.0,56,4,0.0,14.75,31,1
7,3,0,15.0,49,5,21.5,15.2,34,0
3,2,0,15.0,18,8,361.0,15.625,61,0
4,16,291,22.0,80,8,0.0,15.125,56,1
5,10,313,19.0,70,7,0.0,15.285714285714286,44,1
8,2,106,15.0,48,2,0.0,16.0,19,1
8,16,963,22.0,160,9,0.0,15.555555555555555,63,1
6,3,171,15.0,42,1,0.0,18.0,9,1
3,8,0,18.0,36,5,84.0,15.0,25,0
7,12,733,20.0,112,3,0.0,14.333333333333334,16,1
8,7,528,17.0,88,1,0.0,12.0,6,1
8,15,1021,21.0,152,1,0.0,19.0,10,1
7,10,518,19.0,98,4,0.0,16.0,19,1
5,15,562,21.0,95,5,0.0,16.6,25,1
6,11,306,19.0,90,8,0.0,15.0,59,1
6,2,0,15.0,36,2,23.0,14.5,12,0
6,9,492,18.0,78,1,0.0,14.0,10,1
8,16,994,22.0,160,4,0.0,15.0,26,1
4,1,0,14.0,20,9,701.5,13.555555555555555,60,0
3,14,335,21.0,54,2,0.0,14.0,10,1
8,4,183,16.0,64,4,0.0,17.5,30,1
3,14,328,21.0,54,4,0.0,14.5,19,1
6,11,553,19.0,90,1,0.0,15.0,9,1
3,16,0,22.0,60,9,75.0,14.444444444444445,68,0
4,8,0,18.0,48,9,315.0,17.0,62,0
6,5,0,16.0,54,5,237.0,15.0,21,0
7,14,808,21.0,126,7,0.0,13.714285714285714,43,1
3,3,102,15.0,21,1,0.0,10.0,3,1
4,13,456,20.0,68,1,0.0,16.0,5,1
4,5,0,16.0,36,7,356.0,16.285714285714285,44,0
5,16,444,22.0,100,10,0.0,16.1,55,1
3,3,0,15.0,21,5,337.5,14.6,29,0
5,4,0,16.0,40,7,312.0,14.571428571428571,48,0
6,1,0,14.0,30,8,345.5,13.875,50,0
6,1,90,14.0,30,1,0.0,20.0,10,1
5,9,390,18.0,65,3,0.0,16.0,14,1
8,2,133,15.0,48,2,0.0,15.0,9,1
6,9,0,18.0,78,9,275.5,15.11111111111111,58,0
8,7,528,17.0,88,1,0.0,18.0,10,1
5,2,0,15.0,30,9,658.0,14.11111111111111,69,0
3,1,18,14.0,15,1,0.0,20.0,6,1
5,16,690,22.0,100,4,0.0,17.5,24,1
5,12,449,20.0,80,6,0.0,14.166666666666666,41,1
7,12,742,20.0,112,3,0.0,13.0,19,1
6,10,0,19.0,84,10,1.0,16.4,63,0
5,11,452,19.0,75,3,0.0,14.0,11,1
5,5,0,16.0,45,8,278.0,15.0,57,0
5,11,463,19.0,75,4,0.0,15.5,20,1
4,13,357,20.0,68,4,0.0,15.5,27,1
4,12,388,20.0,64,3,0.0,14.333333333333334,20,1
8,10,576,19.0,112,7,0.0,14.571428571428571,36,1
8,8,530,18.0,96,3,0.0,16.666666666666668,24,1
5,13,570,20.0,85,2,0.0,18.0,9,1
5,8,0,18.0,60,7,221.0,16.285714285714285,44,0
8,13,875,20.0,136,3,0.0,18.0,18,1
3,8,0,18.0,36,7,15.0,13.0,40,0
8,16,1104,22.0,160,2,0.0,13.5,15,1
4,4,16,16.0,32,3,0.0,13.0,23,1
3,8,0,18.0,36,4,214.0,13.5,25,0
5,7,290,17.0,55,1,0.0,15.0,6,1
3,16,289,22.0,60,6,0.0,14.5,33,1
3,10,0,19.0,42,4,52.0,17.0,27,0
4,3,0,15.0,28,9,518.0,14.0,44,0
8,6,235,17.0,80,10,0.0,15.0,76,1
4,8,54,18.0,48,4,0.0,14.25,27,1
7,4,0,16.0,56,5,64.0,15.8,34,0
7,10,630,19.0,98,1,0.0,11.0,7,1
3,3,0,15.0,21,4,382.0,12.5,27,0
6,13,684,20.0,102,2,0.0,12.0,13,1
5,5,0,16.0,45,2,41.0,17.0,15,0
7,11,482,19.0,105,8,0.0,15.25,52,1
3,10,270,19.0,42,1,0.0,14.0,3,1
6,10,405,19.0,84,6,0.0,15.833333333333334,47,1
4,15,375,21.0,76,6,0.0,14.833333333333334,28,1
5,13,570,20.0,85,1,0.0,19.0,3,1
3,14,94,21.0,54,7,0.0,16.714285714285715,38,1
6,9,492,18.0,78,1,0.0,17.0,8,1
6,15,780,21.0,114,1,0.0,16.0,8,1
4,7,0,17.0,44,7,529.0,16.0,49,0
7,6,358,17.0,70,3,0.0,15.0,21,1
7,13,752,20.0,119,4,0.0,16.75,32,1
4,14,488,21.0,72,1,0.0,19.0,6,1
4,7,217,17.0,44,4,0.0,13.5,20,1
5,8,126,18.0,60,4,0.0,15.5,29,1
8,11,735,19.0,120,4,0.0,16.5,20,1
3,6,0,17.0,30,6,140.0,12.333333333333334,36,0
6,10,509,19.0,84,2,0.0,15.5,15,1
4,10,0,19.0,56,8,248.0,15.125,55,0
4,2,0,15.0,24,4,236.0,16.5,24,0
4,12,424,20.0,64,1,0.0,17.0,5,1
7,13,709,20.0,119,4,0.0,14.5,27,1
5,9,0,18.0,65,9,562.5,16.555555555555557,55,0
7,6,0,17.0,70,10,434.0,13.9,68,0
8,15,1040,21.0,152,2,0.0,12.0,8,1
8,5,0,16.0,72,5,157.0,15.2,39,0
8,10,621,19.0,112,5,0.0,14.8,33,1
8,4,0,16.0,64,9,210.0,15.11111111111111,48,0
5,12,530,20.0,80,1,0.0,11.0,5,1
5,14,520,21.0,90,6,0.0,12.833333333333334,31,1
8,12,848,20.0,128,3,0.0,12.0,24,1
6,13,684,20.0,102,1,0.0,17.0,3,1
7,9,263,18.0,91,7,0.0,17.285714285714285,49,1
6,7,326,17.0,66,2,0.0,14.0,17,1
4,6,200,17.0,40,2,0.0,13.0,13,1
7,12,550,20.0,112,7,0.0,14.428571428571429,48,1
5,7,0,17.0,55,7,377.5,11.142857142857142,49,0
6,9,430,18.0,78,5,0.0,14.8,29,1
6,9,398,18.0,78,4,0.0,15.0,27,1
6,12,505,20.0,96,8,0.0,15.0,60,1
6,5,282,16.0,54,2,0.0,18.5,12,1
8,1,0,14.0,40,7,395.0,15.0,37,0
4,13,414,20.0,68,5,0.0,15.4,28,1
5,4,0,16.0,40,5,87.0,12.8,25,0
3,7,61,17.0,33,3,0.0,15.333333333333334,22,1
3,2,0,15.0,18,9,627.0,12.444444444444445,65,0
5,9,164,18.0,65,6,0.0,15.166666666666666,29,1
4,9,0,18.0,52,7,427.5,15.714285714285714,41,0
4,6,176,17.0,40,2,0.0,10.0,14,1
7,15,896,21.0,133,1,0.0,16.0,5,1
7,13,784,20.0,119,2,0.0,14.5,18,1
7,16,848,22.0,140,8,0.0,14.75,51,1
7,14,734,21.0,126,9,0.0,14.777777777777779,67,1
5,2,0,15.0,30,10,548.0,15.6,66,0
6,16,798,22.0,120,4,0.0,16.5,30,1
7,2,0,15.0,42,10,606.0,15.9,70,0
3,13,229,20.0,51,4,0.0,17.25,24,1
5,1,0,14.0,25,10,573.0,14.6,64,0
3,5,56,16.0,27,2,0.0,11.0,12,1
7,3,0,15.0,49,6,342.0,14.0,37,0
5,15,620,21.0,95,5,0.0,14.6,32,1
5,3,170,15.0,35,1,0.0,11.0,5,1
7,4,0,16.0,56,10,319.0,15.8,68,0
5,6,0,17.0,50,7,154.0,15.428571428571429,45,0
3,14,366,21.0,54,2,0.0,17.0,16,1
6,13,447,20.0,102,10,0.0,14.7,55,1
8,6,162,17.0,80,6,0.0,14.666666666666666,38,1
4,13,456,20.0,68,2,0.0,19.0,15,1
8,2,0,15.0,48,5,256.0,14.0,22,0
8,6,0,17.0,80,8,220.0,15.625,48,0
6,7,111,17.0,66,7,0.0,14.285714285714286,46,1
8,7,385,17.0,88,6,0.0,14.333333333333334,27,1
8,7,0,17.0,88,7,187.5,14.857142857142858,45,0
3,10,64,19.0,42,6,0.0,15.666666666666666,33,1
7,16,822,22.0,140,6,0.0,14.166666666666666,41,1
6,4,18,16.0,48,5,0.0,14.2,36,1
7,12,550,20.0,112,9,0.0,13.777777777777779,57,1
7,3,0,15.0,49,7,337.5,14.0,38,0
8,14,976,21.0,144,2,0.0,16.0,13,1
3,10,247,19.0,42,3,0.0,18.666666666666668,17,1
5,4,0,16.0,40,9,547.0,14.555555555555555,59,0
5,5,156,16.0,45,3,0.0,16.333333333333332,22,1
8,6,0,17.0,80,10,449.0,14.3,65,0
3,11,0,19.0,45,10,401.5,15.6,56,0
6,16,809,22.0,120,6,0.0,14.0,43,1
5,16,690,22.0,100,1,0.0,18.0,5,1
6,3,96,15.0,42,3,0.0,18.333333333333332,22,1
3,15,354,21.0,57,3,0.0,13.666666666666666,18,1
3,16,202,22.0,60,8,0.0,15.0,57,1
3,15,372,21.0,57,3,0.0,15.333333333333334,17,1
3,6,166,17.0,30,1,0.0,15.0,4,1
3,15,353,21.0,57,4,0.0,12.5,34,1
8,4,0,16.0,64,8,162.0,14.625,42,0
3,10,0,19.0,42,7,213.0,14.428571428571429,45,0
3,4,102,16.0,24,1,0.0,12.0,9,1
5,6,215,17.0,50,2,0.0,17.0,13,1
7,1,0,14.0,35,9,522.0,13.777777777777779,61,0
6,15,780,21.0,114,1,0.0,10.0,8,1
8,15,940,21.0,152,7,0.0,14.428571428571429,52,1
4,16,377,22.0,80,8,0.0,14.75,49,1
5,15,521,21.0,95,8,0.0,14.375,51,1
4,3,79,15.0,28,1,0.0,13.0,10,1
8,4,0,16.0,64,8,86.0,14.5,56,0
8,12,654,20.0,128,7,0.0,16.142857142857142,54,1
8,7,147,17.0,88,8,0.0,15.375,45,1
5,7,229,17.0,55,2,0.0,19.0,16,1
8,2,0,15.0,48,9,401.0,14.666666666666666,70,0
7,2,0,15.0,42,6,353.0,15.0,31,0
4,15,460,21.0,76,2,0.0,11.5,15,1
7,2,167,15.0,42,1,0.0,13.0,9,1
3,3,0,15.0,21,9,623.5,15.777777777777779,63,0
3,3,0,15.0,21,1,11.0,18.0,5,0
7,4,0,16.0,56,7,287.0,13.714285714285714,48,0
5,3,0,15.0,35,6,476.0,17.166666666666668,44,0
6,6,254,17.0,60,2,0.0,18.0,17,1
5,6,181,17.0,50,4,0.0,16.0,27,1
8,5,286,16.0,72,4,0.0,15.5,33,1
4,7,0,17.0,44,3,232.0,18.0,23,0
4,3,0,15.0,28,4,194.0,19.5,25,0
5,10,414,19.0,70,4,0.0,16.0,22,1
5,13,406,20.0,85,5,0.0,16.6,36,1
8,15,962,21.0,152,9,0.0,13.11111111111111,47,1
3,1,0,14.0,15,1,84.0,16.0,5,0
5,9,0,18.0,65,7,82.0,15.571428571428571,46,0
6,15,780,21.0,114,2,0.0,15.0,14,1
8,13,894,20.0,136,4,0.0,13.75,18,1
8,12,848,20.0,128,1,0.0,18.0,4,1
8,13,808,20.0,136,8,0.0,16.125,56,1
3,8,190,18.0,36,2,0.0,15.0,13,1
7,9,406,18.0,91,4,0.0,18.75,29,1
5,3,0,15.0,35,4,170.5,15.75,16,0
3,4,0,16.0,24,9,521.0,14.88888888888889,64,0
8,3,0,15.0,56,10,424.0,14.7,47,0
8,7,252,17.0,88,5,0.0,15.4,35,1
4,11,0,19.0,60,7,210.5,13.571428571428571,39,0
6,4,0,16.0,48,8,492.0,16.125,57,0
4,2,0,15.0,24,7,424.0,14.714285714285714,40,0
4,4,0,16.0,32,8,355.0,16.0,48,0
5,15,574,21.0,95,5,0.0,14.4,33,1
3,5,0,16.0,27,5,268.0,14.0,34,0
8,11,784,19.0,120,3,0.0,14.0,26,1
6,14,602,21.0,108,8,0.0,15.25,63,1
6,3,0,15.0,42,8,324.5,13.5,52,0
8,14,976,21.0,144,5,0.0,14.6,29,1
5,7,0,17.0,55,8,337.0,14.75,51,0
6,5,227,16.0,54,2,0.0,14.0,16,1
4,10,307,19.0,56,3,0.0,13.333333333333334,18,1
8,7,528,17.0,88,1,0.0,18.0,6,1
5,5,0,16.0,45,4,206.0,13.5,28,0
4,16,452,22.0,80,8,0.0,14.125,56,1
4,7,0,17.0,44,9,430.0,15.11111111111111,62,0
7,13,748,20.0,119,5,0.0,13.8,25,1
7,14,854,21.0,126,3,0.0,17.666666666666668,16,1
4,14,454,21.0,72,3,0.0,12.333333333333334,17,1
4,1,0,14.0,20,4,276.5,13.25,28,0
4,4,168,16.0,32,1,0.0,20.0,9,1
6,5,0,16.0,54,9,466.5,16.22222222222222,50,0
6,2,0,15.0,36,6,355.0,13.166666666666666,50,0
8,10,661,19.0,112,3,0.0,14.0,25,1
4,9,48,18.0,52,5,0.0,14.6,28,1
3,14,366,21.0,54,1,0.0,12.0,8,1
5,3,0,15.0,35,9,488.5,15.0,60,0
6,5,0,16.0,54,9,620.0,14.777777777777779,50,0
8,8,399,18.0,96,6,0.0,15.333333333333334,41,1
3,7,0,17.0,33,3,124.0,16.333333333333332,21,0
8,8,301,18.0,96,9,0.0,14.666666666666666,70,1
7,5,317,16.0,63,3,0.0,14.666666666666666,16,1
4,14,155,21.0,72,7,0.0,15.285714285714286,51,1
8,2,0,15.0,48,4,102.0,13.75,21,0
7,16,937,22.0,140,6,0.0,14.833333333333334,37,1
7,9,205,18.0,91,9,0.0,15.11111111111111,62,1
8,13,912,20.0,136,1,0.0,12.0,8,1
6,6,139,17.0,60,5,0.0,16.4,34,1
3,4,0,16.0,24,9,473.0,13.222222222222221,61,0
4,8,290,18.0,48,1,0.0,20.0,10,1
7,9,534,18.0,91,3,0.0,14.0,25,1
5,6,0,17.0,50,10,344.0,14.1,58,0
3,14,215,21.0,54,6,0.0,14.166666666666666,49,1
6,4,0,16.0,48,4,7.0,14.0,18,0
8,3,230,15.0,56,4,0.0,14.25,24,1
8,12,848,20.0,128,1,0.0,15.0,5,1
3,6,0,17.0,30,3,167.0,15.0,21,0
4,10,12,19.0,56,7,0.0,14.714285714285714,44,1
3,2,43,15.0,18,1,0.0,12.0,4,1
6,2,98,15.0,36,2,0.0,13.5,13,1
5,9,0,18.0,65,10,186.5,15.4,69,0
5,8,354,18.0,60,2,0.0,18.0,8,1
6,6,202,17.0,60,5,0.0,15.6,30,1
7,11,597,19.0,105,5,0.0,15.6,31,1
4,14,126,21.0,72,10,0.0,14.0,66,1
5,4,4,16.0,40,3,0.0,12.666666666666666,17,1
5,2,0,15.0,30,4,252.0,17.75,26,0
7,14,659,21.0,126,8,0.0,14.625,48,1
4,3,0,15.0,28,8,565.0,15.25,36,0
8,15,1040,21.0,152,3,0.0,14.333333333333334,19,1
5,2,0,15.0,30,8,606.0,16.375,52,0
4,9,0,18.0,52,10,609.0,15.6,63,0
5,8,80,18.0,60,8,0.0,14.125,56,1
8,6,154,17.0,80,5,0.0,16.4,35,1
5,4,0,16.0,40,9,624.0,16.22222222222222,52,0
6,6,0,17.0,60,10,515.0,15.4,68,0
8,9,299,18.0,104,10,0.0,16.7,66,1
6,16,828,22.0,120,3,0.0,17.333333333333332,23,1
3,6,78,17.0,30,3,0.0,15.333333333333334,21,1
6,9,329,18.0,78,5,0.0,15.4,33,1
6,12,516,20.0,96,5,0.0,13.0,39,1
8,1,0,14.0,40,6,190.5,13.0,30,0
8,3,0,15.0,56,10,700.5,16.1,65,0
7,3,0,15.0,49,10,597.0,14.7,75,0
6,5,0,16.0,54,5,191.5,14.4,30,0
3,2,0,15.0,18,6,417.0,14.833333333333334,36,0
5,4,0,16.0,40,6,313.0,16.833333333333332,37,0
5,4,0,16.0,40,7,470.0,13.571428571428571,57,0
5,6,0,17.0,50,8,377.0,15.375,62,0
6,16,789,22.0,120,6,0.0,13.833333333333334,35,1
5,15,584,21.0,95,3,0.0,17.333333333333332,25,1
7,7,14,17.0,77,9,0.0,15.88888888888889,55,1
4,7,0,17.0,44,6,283.0,15.666666666666666,42,0
3,11,294,19.0,45,1,0.0,14.0,6,1
8,7,429,17.0,88,5,0.0,16.6,26,1
7,6,0,17.0,70,8,144.0,14.25,53,0
5,8,36,18.0,60,6,0.0,15.166666666666666,43,1
8,14,882,21.0,144,8,0.0,13.125,53,1
3,8,198,18.0,36,1,0.0,20.0,9,1
4,14,467,21.0,72,3,0.0,19.0,22,1
7,6,169,17.0,70,6,0.0,15.666666666666666,34,1
8,16,1104,22.0,160,3,0.0,11.333333333333334,22,1
7,13,744,20.0,119,4,0.0,14.5,25,1
5,3,0,15.0,35,10,679.5,14.3,57,0
8,10,521,19.0,112,6,0.0,14.5,26,1
6,7,0,17.0,66,8,149.5,14.25,54,0
8,6,456,17.0,80,2,0.0,13.5,11,1
6,11,580,19.0,90,2,0.0,17.0,19,1
5,13,304,20.0,85,7,0.0,14.714285714285714,56,1
5,16,690,22.0,100,1,0.0,13.0,8,1
8,8,179,18.0,96,7,0.0,15.714285714285714,50,1
7,11,661,19.0,105,2,0.0,13.0,17,1
8,12,836,20.0,128,6,0.0,14.833333333333334,45,1
5,6,0,17.0,50,8,404.0,15.625,51,0
8,15,1027,21.0,152,4,0.0,14.25,20,1
4,12,272,20.0,64,5,0.0,15.2,36,1
6,12,519,20.0,96,6,0.0,16.666666666666668,27,1
8,4,76,16.0,64,7,0.0,15.714285714285714,51,1
6,11,561,19.0,90,3,0.0,16.0,25,1
8,3,222,15.0,56,2,0.0,14.0,14,1
8,4,0,16.0,64,8,185.0,14.625,42,0
5,10,179,19.0,70,7,0.0,16.285714285714285,40,1
4,8,0,18.0,48,7,144.0,14.571428571428571,31,0
8,14,976,21.0,144,5,0.0,16.6,39,1
5,14,511,21.0,90,8,0.0,13.875,49,1
8,3,249,15.0,56,1,0.0,13.0,8,1
5,10,76,19.0,70,8,0.0,14.25,51,1
6,11,572,19.0,90,4,0.0,15.75,17,1
7,14,632,21.0,126,9,0.0,14.555555555555555,53,1
6,9,200,18.0,78,6,0.0,13.5,44,1
7,15,910,21.0,133,1,0.0,13.0,6,1
8,7,392,17.0,88,5,0.0,16.4,36,1
5,6,234,17.0,50,1,0.0,17.0,4,1
8,1,0,14.0,40,4,262.0,13.0,26,0
6,10,0,19.0,84,10,208.0,13.8,79,0
8,13,835,20.0,136,8,0.0,15.25,47,1
4,9,0,18.0,52,8,285.5,14.75,44,0
8,9,606,18.0,104,3,0.0,16.0,15,1
8,12,782,20.0,128,5,0.0,15.0,22,1
4,6,0,17.0,40,2,3.0,18.0,17,0
4,3,0,15.0,28,6,365.5,16.0,39,0
3,12,0,20.0,48,10,284.0,16.0,72,0
4,1,0,14.0,20,10,585.5,13.6,65,0
7,10,530,19.0,98,4,0.0,14.5,16,1
3,2,0,15.0,18,5,499.0,14.8,23,0
6,13,684,20.0,102,3,0.0,15.333333333333334,20,1
7,9,0,18.0,91,9,360.5,15.88888888888889,64,0
5,14,363,21.0,90,7,0.0,15.857142857142858,43,1
5,2,0,15.0,30,7,560.0,13.857142857142858,55,0
3,5,0,16.0,27,4,171.0,12.75,23,0
5,6,0,17.0,50,8,345.0,15.375,60,0
6,1,97,14.0,30,1,0.0,12.0,10,1
4,1,0,14.0,20,5,337.0,15.8,26,0
7,5,350,16.0,63,1,0.0,17.0,7,1
6,7,0,17.0,66,8,155.0,14.375,54,0
4,13,188,20.0,68,9,0.0,14.555555555555555,68,1
6,16,816,22.0,120,6,0.0,16.0,45,1
8,14,976,21.0,144,6,0.0,15.166666666666666,42,1
8,16,1104,22.0,160,3,0.0,13.333333333333334,21,1
7,2,0,15.0,42,4,73.0,15.75,27,0
7,6,338,17.0,70,5,0.0,12.8,23,1
5,10,0,19.0,70,8,111.0,14.5,58,0
8,5,227,16.0,72,4,0.0,13.25,25,1
6,7,0,17.0,66,10,125.0,15.7,61,0
8,11,730,19.0,120,6,0.0,12.5,45,1
8,9,600,18.0,104,2,0.0,18.5,14,1
6,16,828,22.0,120,1,0.0,18.0,7,1
5,6,0,17.0,50,10,516.0,13.6,56,0
4,9,220,18.0,52,5,0.0,14.4,43,1
7,2,156,15.0,42,1,0.0,15.0,3,1
8,16,1019,22.0,160,8,0.0,14.25,51,1
7,7,176,17.0,77,6,0.0,14.666666666666666,41,1
3,4,0,16.0,24,10,480.0,14.4,74,0
6,11,545,19.0,90,3,0.0,12.333333333333334,19,1
8,5,0,16.0,72,10,583.5,14.8,58,0
8,3,240,15.0,56,2,0.0,16.0,10,1
3,4,0,16.0,24,5,312.0,17.2,36,0
5,12,450,20.0,80,4,0.0,14.75,30,1
4,8,0,18.0,48,10,138.0,15.0,67,0
8,3,0,15.0,56,6,260.0,14.333333333333334,48,0
5,14,542,21.0,90,4,0.0,13.5,28,1
3,11,294,19.0,45,1,0.0,14.0,9,1
5,15,487,21.0,95,8,0.0,15.125,62,1
3,2,0,15.0,18,6,483.0,15.0,37,0
3,14,351,21.0,54,3,0.0,14.666666666666666,22,1
7,8,424,18.0,84,7,0.0,13.571428571428571,46,1
6,13,671,20.0,102,4,0.0,13.75,20,1
8,8,316,18.0,96,6,0.0,15.333333333333334,47,1
6,14,552,21.0,108,9,0.0,15.444444444444445,54,1
4,4,0,16.0,32,8,481.0,15.625,58,0
8,9,542,18.0,104,8,0.0,13.625,55,1
7,9,529,18.0,91,4,0.0,11.25,21,1
6,6,0,17.0,60,8,15.0,15.5,61,0
4,7,236,17.0,44,2,0.0,16.0,14,1
8,10,720,19.0,112,3,0.0,15.0,18,1
8,11,637,19.0,120,9,0.0,12.777777777777779,54,1
5,11,0,19.0,75,8,133.0,14.0,58,0
6,11,296,19.0,90,8,0.0,17.5,53,1
5,8,0,18.0,60,9,440.0,15.666666666666666,55,0
7,5,298,16.0,63,3,0.0,16.0,18,1
8,8,0,18.0,96,10,210.0,13.6,63,0
3,13,168,20.0,51,10,0.0,16.2,68,1
7,3,0,15.0,49,4,45.5,15.5,22,0
7,4,0,16.0,56,6,463.0,12.0,34,0
5,1,0,14.0,25,8,484.5,15.25,50,0
8,14,806,21.0,144,7,0.0,15.571428571428571,53,1
7,5,233,16.0,63,2,0.0,17.0,10,1
5,6,0,17.0,50,8,290.0,14.125,55,0
8,16,942,22.0,160,10,0.0,15.6,68,1
6,8,347,18.0,72,4,0.0,15.75,29,1
4,13,46,20.0,68,9,0.0,15.11111111111111,61,1
6,3,190,15.0,42,2,0.0,15.5,9,1
8,4,0,16.0,64,10,433.0,13.9,65,0
5,5,0,16.0,45,5,144.5,14.8,36,0
7,6,406,17.0,70,1,0.0,14.0,8,1
5,9,98,18.0,65,5,0.0,14.0,36,1
3,16,408,22.0,60,2,0.0,19.5,12,1
7,10,489,19.0,98,6,0.0,15.166666666666666,36,1
4,10,0,19.0,56,10,408.0,15.7,61,0
7,8,392,18.0,84,4,0.0,15.75,27,1
4,16,476,22.0,80,4,0.0,15.75,33,1
4,8,265,18.0,48,3,0.0,15.333333333333334,19,1
7,8,348,18.0,84,7,0.0,13.428571428571429,52,1
3,12,207,20.0,48,5,0.0,16.0,31,1
3,3,0,15.0,21,5,304.0,13.8,37,0
4,2,0,15.0,24,2,194.0,13.0,17,0
7,4,156,16.0,56,4,0.0,12.75,21,1
3,9,19,18.0,39,4,0.0,14.25,30,1
6,11,263,19.0,90,9,0.0,15.88888888888889,55,1
5,2,109,15.0,30,1,0.0,13.0,3,1
5,15,633,21.0,95,4,0.0,15.0,27,1
3,2,0,15.0,18,5,290.0,13.8,44,0
8,10,720,19.0,112,1,0.0,10.0,3,1
5,11,490,19.0,75,1,0.0,20.0,7,1
4,10,324,19.0,56,2,0.0,15.0,9,1
7,12,671,20.0,112,7,0.0,14.857142857142858,44,1
6,6,0,17.0,60,7,140.0,16.142857142857142,37,0
4,3,0,15.0,28,4,198.0,15.5,22,0
8,7,0,17.0,88,8,98.0,14.875,49,0
3,4,0,16.0,24,10,682.0,14.9,70,0
5,4,0,16.0,40,9,512.0,14.444444444444445,54,0
